image,camera_id,label
bounding_box_train/1253_c1_12210.png,1,1253
bounding_box_train/0507_c1_4942.png,1,507
bounding_box_train/0020_c2_189.png,2,20
bounding_box_train/1254_c2_12224.png,2,1254
bounding_box_train/1258_c1_12258.png,1,1258
bounding_box_train/0868_c1_8416.png,1,868
bounding_box_train/0901_c1_8742.png,1,901
bounding_box_train/0411_c2_3998.png,2,411
bounding_box_train/0234_c2_2270.png,2,234
bounding_box_train/0431_c2_4197.png,2,431
bounding_box_train/0781_c2_7612.png,2,781
bounding_box_train/1184_c1_11526.png,1,1184
bounding_box_train/0093_c1_884.png,1,93
bounding_box_train/0990_c2_9618.png,2,990
bounding_box_train/1402_c2_13531.png,2,1402
bounding_box_train/1356_c2_13125.png,2,1356
bounding_box_train/1172_c2_11409.png,2,1172
bounding_box_train/0104_c1_993.png,1,104
bounding_box_train/1151_c1_11199.png,1,1151
bounding_box_train/0713_c1_6934.png,1,713
bounding_box_train/0760_c2_7405.png,2,760
bounding_box_train/0735_c2_7157.png,2,735
bounding_box_train/1288_c1_12549.png,1,1288
bounding_box_train/1382_c2_13370.png,2,1382
bounding_box_train/1308_c1_12723.png,1,1308
bounding_box_train/0561_c2_5465.png,2,561
bounding_box_train/1374_c2_13294.png,2,1374
bounding_box_train/0538_c2_5253.png,2,538
bounding_box_train/1284_c2_12521.png,2,1284
bounding_box_train/1092_c1_10621.png,1,1092
bounding_box_train/0719_c1_6993.png,1,719
bounding_box_train/0878_c2_8522.png,2,878
bounding_box_train/0073_c1_690.png,1,73
bounding_box_train/1281_c1_12485.png,1,1281
bounding_box_train/0468_c2_4560.png,2,468
bounding_box_train/0283_c2_2744.png,2,283
bounding_box_train/0503_c1_4901.png,1,503
bounding_box_train/0183_c1_1757.png,1,183
bounding_box_train/1200_c2_11689.png,2,1200
bounding_box_train/0021_c1_191.png,1,21
bounding_box_train/0012_c1_107.png,1,12
bounding_box_train/0785_c2_7651.png,2,785
bounding_box_train/0087_c2_834.png,2,87
bounding_box_train/0083_c1_791.png,1,83
bounding_box_train/0198_c2_1912.png,2,198
bounding_box_train/1229_c1_11975.png,1,1229
bounding_box_train/0380_c1_3689.png,1,380
bounding_box_train/1115_c1_10846.png,1,1115
bounding_box_train/0377_c2_3669.png,2,377
bounding_box_train/0197_c1_1897.png,1,197
bounding_box_train/0619_c1_6023.png,1,619
bounding_box_train/0016_c1_146.png,1,16
bounding_box_train/1467_c1_14092.png,1,1467
bounding_box_train/0533_c1_5197.png,1,533
bounding_box_train/0759_c2_7397.png,2,759
bounding_box_train/1441_c2_13869.png,2,1441
bounding_box_train/0478_c1_4656.png,1,478
bounding_box_train/0092_c2_877.png,2,92
bounding_box_train/1275_c1_12426.png,1,1275
bounding_box_train/1279_c2_12472.png,2,1279
bounding_box_train/0075_c1_710.png,1,75
bounding_box_train/0610_c1_5930.png,1,610
bounding_box_train/0439_c2_4273.png,2,439
bounding_box_train/0525_c1_5119.png,1,525
bounding_box_train/0356_c1_3459.png,1,356
bounding_box_train/0501_c1_4883.png,1,501
bounding_box_train/0897_c2_8706.png,2,897
bounding_box_train/1239_c2_12077.png,2,1239
bounding_box_train/0289_c1_2798.png,1,289
bounding_box_train/0707_c2_6880.png,2,707
bounding_box_train/1337_c2_12975.png,2,1337
bounding_box_train/1196_c1_11645.png,1,1196
bounding_box_train/0088_c2_841.png,2,88
bounding_box_train/0263_c1_2546.png,1,263
bounding_box_train/1208_c1_11762.png,1,1208
bounding_box_train/0768_c2_7483.png,2,768
bounding_box_train/0937_c2_9101.png,2,937
bounding_box_train/0875_c1_8486.png,1,875
bounding_box_train/0531_c1_5175.png,1,531
bounding_box_train/1335_c2_12952.png,2,1335
bounding_box_train/1408_c2_13581.png,2,1408
bounding_box_train/1201_c1_11692.png,1,1201
bounding_box_train/0125_c1_1197.png,1,125
bounding_box_train/0737_c2_7176.png,2,737
bounding_box_train/0953_c1_9248.png,1,953
bounding_box_train/0612_c2_5956.png,2,612
bounding_box_train/1086_c2_10565.png,2,1086
bounding_box_train/0711_c1_6915.png,1,711
bounding_box_train/0430_c1_4182.png,1,430
bounding_box_train/0005_c1_41.png,1,5
bounding_box_train/0787_c2_7670.png,2,787
bounding_box_train/0606_c2_5899.png,2,606
bounding_box_train/1203_c1_11716.png,1,1203
bounding_box_train/0122_c1_1170.png,1,122
bounding_box_train/0417_c2_4059.png,2,417
bounding_box_train/0056_c1_529.png,1,56
bounding_box_train/1101_c1_10707.png,1,1101
bounding_box_train/1150_c2_11196.png,2,1150
bounding_box_train/0094_c2_897.png,2,94
bounding_box_train/0589_c2_5739.png,2,589
bounding_box_train/0527_c2_5143.png,2,527
bounding_box_train/0359_c2_3494.png,2,359
bounding_box_train/1056_c1_10268.png,1,1056
bounding_box_train/0144_c2_1387.png,2,144
bounding_box_train/0825_c2_8021.png,2,825
bounding_box_train/1316_c2_12789.png,2,1316
bounding_box_train/0342_c2_3328.png,2,342
bounding_box_train/1180_c2_11491.png,2,1180
bounding_box_train/0563_c2_5487.png,2,563
bounding_box_train/0114_c1_1091.png,1,114
bounding_box_train/0943_c2_9156.png,2,943
bounding_box_train/0833_c2_8093.png,2,833
bounding_box_train/0828_c2_8049.png,2,828
bounding_box_train/0334_c1_3245.png,1,334
bounding_box_train/1444_c1_13891.png,1,1444
bounding_box_train/1247_c1_12148.png,1,1247
bounding_box_train/0252_c1_2440.png,1,252
bounding_box_train/1358_c1_13142.png,1,1358
bounding_box_train/0393_c1_3819.png,1,393
bounding_box_train/0368_c2_3579.png,2,368
bounding_box_train/1416_c2_13655.png,2,1416
bounding_box_train/0102_c1_973.png,1,102
bounding_box_train/1278_c1_12455.png,1,1278
bounding_box_train/0864_c1_8376.png,1,864
bounding_box_train/0451_c2_4392.png,2,451
bounding_box_train/0315_c2_3061.png,2,315
bounding_box_train/0208_c1_2007.png,1,208
bounding_box_train/0406_c2_3950.png,2,406
bounding_box_train/0192_c1_1851.png,1,192
bounding_box_train/0173_c1_1663.png,1,173
bounding_box_train/0527_c1_5138.png,1,527
bounding_box_train/0052_c2_497.png,2,52
bounding_box_train/0908_c1_8812.png,1,908
bounding_box_train/1185_c1_11535.png,1,1185
bounding_box_train/1462_c2_14056.png,2,1462
bounding_box_train/0299_c2_2900.png,2,299
bounding_box_train/0587_c2_5722.png,2,587
bounding_box_train/1357_c2_13136.png,2,1357
bounding_box_train/1328_c1_12890.png,1,1328
bounding_box_train/1309_c1_12730.png,1,1309
bounding_box_train/0139_c2_1338.png,2,139
bounding_box_train/0044_c2_419.png,2,44
bounding_box_train/0285_c1_2761.png,1,285
bounding_box_train/0330_c1_3206.png,1,330
bounding_box_train/1383_c2_13377.png,2,1383
bounding_box_train/0508_c2_4958.png,2,508
bounding_box_train/0659_c1_6413.png,1,659
bounding_box_train/0495_c2_4825.png,2,495
bounding_box_train/0311_c2_3022.png,2,311
bounding_box_train/0178_c1_1709.png,1,178
bounding_box_train/0370_c1_3597.png,1,370
bounding_box_train/0018_c1_163.png,1,18
bounding_box_train/0046_c1_433.png,1,46
bounding_box_train/1074_c1_10442.png,1,1074
bounding_box_train/1352_c1_13092.png,1,1352
bounding_box_train/0977_c2_9492.png,2,977
bounding_box_train/0685_c1_6658.png,1,685
bounding_box_train/0565_c1_5501.png,1,565
bounding_box_train/0449_c1_4368.png,1,449
bounding_box_train/1109_c1_10790.png,1,1109
bounding_box_train/1034_c1_10047.png,1,1034
bounding_box_train/0110_c2_1056.png,2,110
bounding_box_train/0813_c1_7908.png,1,813
bounding_box_train/1129_c2_10988.png,2,1129
bounding_box_train/0718_c2_6986.png,2,718
bounding_box_train/1408_c1_13576.png,1,1408
bounding_box_train/0761_c1_7410.png,1,761
bounding_box_train/1024_c1_9949.png,1,1024
bounding_box_train/0553_c1_5386.png,1,553
bounding_box_train/1466_c1_14081.png,1,1466
bounding_box_train/0515_c2_5022.png,2,515
bounding_box_train/0629_c2_6124.png,2,629
bounding_box_train/0605_c1_5885.png,1,605
bounding_box_train/1416_c1_13649.png,1,1416
bounding_box_train/0734_c1_7142.png,1,734
bounding_box_train/0766_c2_7467.png,2,766
bounding_box_train/0668_c1_6501.png,1,668
bounding_box_train/0992_c2_9639.png,2,992
bounding_box_train/0251_c1_2427.png,1,251
bounding_box_train/0534_c1_5206.png,1,534
bounding_box_train/1346_c1_13043.png,1,1346
bounding_box_train/1247_c2_12154.png,2,1247
bounding_box_train/1278_c2_12461.png,2,1278
bounding_box_train/0389_c2_3785.png,2,389
bounding_box_train/0626_c1_6089.png,1,626
bounding_box_train/0701_c2_6821.png,2,701
bounding_box_train/0432_c1_4202.png,1,432
bounding_box_train/0961_c1_9329.png,1,961
bounding_box_train/0231_c1_2232.png,1,231
bounding_box_train/1056_c2_10274.png,2,1056
bounding_box_train/0961_c1_9328.png,1,961
bounding_box_train/0654_c2_6367.png,2,654
bounding_box_train/0231_c1_2233.png,1,231
bounding_box_train/1278_c2_12460.png,2,1278
bounding_box_train/1247_c2_12155.png,2,1247
bounding_box_train/1428_c1_13756.png,1,1428
bounding_box_train/0534_c1_5207.png,1,534
bounding_box_train/0992_c2_9638.png,2,992
bounding_box_train/0668_c1_6500.png,1,668
bounding_box_train/0701_c2_6820.png,2,701
bounding_box_train/0389_c2_3784.png,2,389
bounding_box_train/0940_c2_9130.png,2,940
bounding_box_train/1238_c2_12065.png,2,1238
bounding_box_train/0191_c1_1837.png,1,191
bounding_box_train/0632_c1_6147.png,1,632
bounding_box_train/0553_c1_5387.png,1,553
bounding_box_train/0492_c2_4800.png,2,492
bounding_box_train/1351_c2_13087.png,2,1351
bounding_box_train/1024_c1_9948.png,1,1024
bounding_box_train/0761_c1_7411.png,1,761
bounding_box_train/1006_c1_9769.png,1,1006
bounding_box_train/0766_c2_7466.png,2,766
bounding_box_train/0734_c1_7143.png,1,734
bounding_box_train/0629_c2_6125.png,2,629
bounding_box_train/0605_c1_5884.png,1,605
bounding_box_train/0515_c2_5023.png,2,515
bounding_box_train/1129_c2_10989.png,2,1129
bounding_box_train/0813_c1_7909.png,1,813
bounding_box_train/1408_c1_13577.png,1,1408
bounding_box_train/0718_c2_6987.png,2,718
bounding_box_train/0685_c1_6659.png,1,685
bounding_box_train/1352_c1_13093.png,1,1352
bounding_box_train/0778_c1_7575.png,1,778
bounding_box_train/0256_c2_2486.png,2,256
bounding_box_train/1074_c1_10443.png,1,1074
bounding_box_train/0110_c2_1057.png,2,110
bounding_box_train/1034_c1_10046.png,1,1034
bounding_box_train/1109_c1_10791.png,1,1109
bounding_box_train/0449_c1_4369.png,1,449
bounding_box_train/0820_c1_7972.png,1,820
bounding_box_train/0565_c1_5500.png,1,565
bounding_box_train/0659_c1_6412.png,1,659
bounding_box_train/0046_c1_432.png,1,46
bounding_box_train/0018_c1_162.png,1,18
bounding_box_train/0370_c1_3596.png,1,370
bounding_box_train/0178_c1_1708.png,1,178
bounding_box_train/0498_c2_4858.png,2,498
bounding_box_train/1465_c2_14080.png,2,1465
bounding_box_train/0495_c2_4824.png,2,495
bounding_box_train/1383_c2_13376.png,2,1383
bounding_box_train/0285_c1_2760.png,1,285
bounding_box_train/1345_c2_13042.png,2,1345
bounding_box_train/1357_c2_13137.png,2,1357
bounding_box_train/0299_c2_2901.png,2,299
bounding_box_train/1320_c2_12832.png,2,1320
bounding_box_train/0044_c2_418.png,2,44
bounding_box_train/0139_c2_1339.png,2,139
bounding_box_train/1328_c1_12891.png,1,1328
bounding_box_train/0052_c2_496.png,2,52
bounding_box_train/0527_c1_5139.png,1,527
bounding_box_train/0173_c1_1662.png,1,173
bounding_box_train/0189_c2_1826.png,2,189
bounding_box_train/1027_c2_9983.png,2,1027
bounding_box_train/1462_c2_14057.png,2,1462
bounding_box_train/1185_c1_11534.png,1,1185
bounding_box_train/0864_c1_8377.png,1,864
bounding_box_train/1403_c2_13537.png,2,1403
bounding_box_train/1416_c2_13654.png,2,1416
bounding_box_train/0102_c1_972.png,1,102
bounding_box_train/0192_c1_1850.png,1,192
bounding_box_train/0406_c2_3951.png,2,406
bounding_box_train/0208_c1_2006.png,1,208
bounding_box_train/0315_c2_3060.png,2,315
bounding_box_train/0451_c2_4393.png,2,451
bounding_box_train/1315_c1_12777.png,1,1315
bounding_box_train/1444_c1_13890.png,1,1444
bounding_box_train/0334_c1_3244.png,1,334
bounding_box_train/0828_c2_8048.png,2,828
bounding_box_train/0833_c2_8092.png,2,833
bounding_box_train/0943_c2_9157.png,2,943
bounding_box_train/0114_c1_1090.png,1,114
bounding_box_train/0563_c2_5486.png,2,563
bounding_box_train/1247_c1_12149.png,1,1247
bounding_box_train/0252_c1_2441.png,1,252
bounding_box_train/0935_c2_9082.png,2,935
bounding_box_train/1056_c1_10269.png,1,1056
bounding_box_train/0359_c2_3495.png,2,359
bounding_box_train/1180_c2_11490.png,2,1180
bounding_box_train/1130_c2_11002.png,2,1130
bounding_box_train/0342_c2_3329.png,2,342
bounding_box_train/0825_c2_8020.png,2,825
bounding_box_train/1316_c2_12788.png,2,1316
bounding_box_train/0417_c2_4058.png,2,417
bounding_box_train/0056_c1_528.png,1,56
bounding_box_train/0137_c2_1322.png,2,137
bounding_box_train/0122_c1_1171.png,1,122
bounding_box_train/0527_c2_5142.png,2,527
bounding_box_train/0589_c2_5738.png,2,589
bounding_box_train/0005_c1_40.png,1,5
bounding_box_train/1173_c1_11413.png,1,1173
bounding_box_train/0436_c1_4240.png,1,436
bounding_box_train/0606_c2_5898.png,2,606
bounding_box_train/0787_c2_7671.png,2,787
bounding_box_train/0612_c2_5957.png,2,612
bounding_box_train/0953_c1_9249.png,1,953
bounding_box_train/0116_c1_1112.png,1,116
bounding_box_train/0737_c2_7177.png,2,737
bounding_box_train/0765_c1_7452.png,1,765
bounding_box_train/0711_c1_6914.png,1,711
bounding_box_train/1086_c2_10564.png,2,1086
bounding_box_train/0937_c2_9100.png,2,937
bounding_box_train/1208_c1_11763.png,1,1208
bounding_box_train/0263_c1_2547.png,1,263
bounding_box_train/1201_c1_11693.png,1,1201
bounding_box_train/0125_c1_1196.png,1,125
bounding_box_train/1408_c2_13580.png,2,1408
bounding_box_train/1335_c2_12953.png,2,1335
bounding_box_train/0531_c1_5174.png,1,531
bounding_box_train/0875_c1_8487.png,1,875
bounding_box_train/1196_c1_11644.png,1,1196
bounding_box_train/1337_c2_12974.png,2,1337
bounding_box_train/0620_c1_6029.png,1,620
bounding_box_train/0289_c1_2799.png,1,289
bounding_box_train/0658_c2_6407.png,2,658
bounding_box_train/0257_c1_2487.png,1,257
bounding_box_train/0439_c2_4272.png,2,439
bounding_box_train/0610_c1_5931.png,1,610
bounding_box_train/0075_c1_711.png,1,75
bounding_box_train/1279_c2_12473.png,2,1279
bounding_box_train/1239_c2_12076.png,2,1239
bounding_box_train/0897_c2_8707.png,2,897
bounding_box_train/0501_c1_4882.png,1,501
bounding_box_train/1317_c1_12793.png,1,1317
bounding_box_train/0525_c1_5118.png,1,525
bounding_box_train/0759_c2_7396.png,2,759
bounding_box_train/0533_c1_5196.png,1,533
bounding_box_train/0016_c1_147.png,1,16
bounding_box_train/0090_c1_860.png,1,90
bounding_box_train/0434_c2_4226.png,2,434
bounding_box_train/1275_c1_12427.png,1,1275
bounding_box_train/1355_c1_13118.png,1,1355
bounding_box_train/0478_c1_4657.png,1,478
bounding_box_train/1441_c2_13868.png,2,1441
bounding_box_train/1115_c1_10847.png,1,1115
bounding_box_train/1229_c1_11974.png,1,1229
bounding_box_train/0198_c2_1913.png,2,198
bounding_box_train/0619_c1_6022.png,1,619
bounding_box_train/0197_c1_1896.png,1,197
bounding_box_train/0377_c2_3668.png,2,377
bounding_box_train/0785_c2_7650.png,2,785
bounding_box_train/0801_c2_7808.png,2,801
bounding_box_train/0083_c1_790.png,1,83
bounding_box_train/0064_c2_607.png,2,64
bounding_box_train/0087_c2_835.png,2,87
bounding_box_train/0024_c1_220.png,1,24
bounding_box_train/0433_c2_4216.png,2,433
bounding_box_train/1035_c1_10055.png,1,1035
bounding_box_train/0468_c2_4561.png,2,468
bounding_box_train/0283_c2_2745.png,2,283
bounding_box_train/0941_c1_9131.png,1,941
bounding_box_train/0895_c2_8685.png,2,895
bounding_box_train/1200_c2_11688.png,2,1200
bounding_box_train/0503_c1_4900.png,1,503
bounding_box_train/1284_c2_12520.png,2,1284
bounding_box_train/0538_c2_5252.png,2,538
bounding_box_train/0878_c2_8523.png,2,878
bounding_box_train/0073_c1_691.png,1,73
bounding_box_train/0719_c1_6992.png,1,719
bounding_box_train/1092_c1_10620.png,1,1092
bounding_box_train/0493_c1_4801.png,1,493
bounding_box_train/0760_c2_7404.png,2,760
bounding_box_train/1151_c1_11198.png,1,1151
bounding_box_train/0713_c1_6935.png,1,713
bounding_box_train/0104_c1_992.png,1,104
bounding_box_train/1172_c2_11408.png,2,1172
bounding_box_train/1308_c1_12722.png,1,1308
bounding_box_train/1288_c1_12548.png,1,1288
bounding_box_train/0735_c2_7156.png,2,735
bounding_box_train/0781_c2_7613.png,2,781
bounding_box_train/0431_c2_4196.png,2,431
bounding_box_train/0411_c2_3999.png,2,411
bounding_box_train/1402_c2_13530.png,2,1402
bounding_box_train/0990_c2_9619.png,2,990
bounding_box_train/0093_c1_885.png,1,93
bounding_box_train/1184_c1_11527.png,1,1184
bounding_box_train/1282_c1_12498.png,1,1282
bounding_box_train/0945_c1_9172.png,1,945
bounding_box_train/1258_c1_12259.png,1,1258
bounding_box_train/0868_c1_8417.png,1,868
bounding_box_train/1254_c2_12225.png,2,1254
bounding_box_train/0020_c2_188.png,2,20
bounding_box_train/0507_c1_4943.png,1,507
bounding_box_train/0917_c1_8901.png,1,917
bounding_box_train/0109_c2_1047.png,2,109
bounding_box_train/1425_c1_13725.png,1,1425
bounding_box_train/1171_c2_11400.png,2,1171
bounding_box_train/0497_c1_4842.png,1,497
bounding_box_train/0039_c2_371.png,2,39
bounding_box_train/0764_c2_7447.png,2,764
bounding_box_train/0177_c2_1706.png,2,177
bounding_box_train/0386_c1_3749.png,1,386
bounding_box_train/0364_c2_3542.png,2,364
bounding_box_train/0891_c1_8642.png,1,891
bounding_box_train/1314_c1_12770.png,1,1314
bounding_box_train/0481_c2_4690.png,2,481
bounding_box_train/0013_c2_122.png,2,13
bounding_box_train/1076_c1_10464.png,1,1076
bounding_box_train/1337_c1_12968.png,1,1337
bounding_box_train/1171_c2_11399.png,2,1171
bounding_box_train/1288_c2_12554.png,2,1288
bounding_box_train/0837_c1_8121.png,1,837
bounding_box_train/1124_c2_10939.png,2,1124
bounding_box_train/0630_c2_6135.png,2,630
bounding_box_train/1035_c2_10061.png,2,1035
bounding_box_train/0036_c2_338.png,2,36
bounding_box_train/0656_c2_6391.png,2,656
bounding_box_train/0874_c2_8479.png,2,874
bounding_box_train/0567_c1_5521.png,1,567
bounding_box_train/0928_c2_9012.png,2,928
bounding_box_train/0687_c1_6678.png,1,687
bounding_box_train/1100_c1_10701.png,1,1100
bounding_box_train/1374_c1_13289.png,1,1374
bounding_box_train/1087_c2_10577.png,2,1087
bounding_box_train/0848_c1_8222.png,1,848
bounding_box_train/0942_c1_9142.png,1,942
bounding_box_train/1272_c1_12396.png,1,1272
bounding_box_train/0095_c1_905.png,1,95
bounding_box_train/0364_c1_3539.png,1,364
bounding_box_train/0972_c2_9441.png,2,972
bounding_box_train/0253_c2_2454.png,2,253
bounding_box_train/1409_c2_13593.png,2,1409
bounding_box_train/0848_c1_8220.png,1,848
bounding_box_train/1087_c2_10575.png,2,1087
bounding_box_train/1442_c2_13876.png,2,1442
bounding_box_train/0268_c1_2598.png,1,268
bounding_box_train/0915_c1_8881.png,1,915
bounding_box_train/0344_c2_3349.png,2,344
bounding_box_train/1284_c1_12516.png,1,1284
bounding_box_train/1090_c1_10598.png,1,1090
bounding_box_train/1200_c1_11682.png,1,1200
bounding_box_train/0483_c2_4710.png,2,483
bounding_box_train/0551_c1_5367.png,1,551
bounding_box_train/1409_c2_13591.png,2,1409
bounding_box_train/0253_c2_2456.png,2,253
bounding_box_train/0958_c1_9296.png,1,958
bounding_box_train/0233_c2_2257.png,2,233
bounding_box_train/1334_c2_12942.png,2,1334
bounding_box_train/0808_c1_7866.png,1,808
bounding_box_train/1386_c1_13398.png,1,1386
bounding_box_train/1158_c1_11268.png,1,1158
bounding_box_train/1035_c2_10063.png,2,1035
bounding_box_train/0680_c2_6619.png,2,680
bounding_box_train/0837_c1_8123.png,1,837
bounding_box_train/0511_c2_4988.png,2,511
bounding_box_train/1288_c2_12556.png,2,1288
bounding_box_train/0142_c1_1362.png,1,142
bounding_box_train/0352_c1_3419.png,1,352
bounding_box_train/0844_c1_8178.png,1,844
bounding_box_train/1308_c2_12728.png,2,1308
bounding_box_train/0928_c2_9010.png,2,928
bounding_box_train/0567_c1_5523.png,1,567
bounding_box_train/0656_c2_6387.png,2,656
bounding_box_train/0446_c1_4336.png,1,446
bounding_box_train/0497_c1_4840.png,1,497
bounding_box_train/1104_c1_10737.png,1,1104
bounding_box_train/1425_c1_13727.png,1,1425
bounding_box_train/1171_c2_11402.png,2,1171
bounding_box_train/0109_c2_1045.png,2,109
bounding_box_train/0731_c2_7117.png,2,731
bounding_box_train/0262_c2_2544.png,2,262
bounding_box_train/0287_c1_2780.png,1,287
bounding_box_train/0709_c2_6898.png,2,709
bounding_box_train/1317_c2_12799.png,2,1317
bounding_box_train/0891_c1_8640.png,1,891
bounding_box_train/0084_c2_805.png,2,84
bounding_box_train/0764_c2_7445.png,2,764
bounding_box_train/0177_c2_1704.png,2,177
bounding_box_train/0039_c2_367.png,2,39
bounding_box_train/1057_c1_10278.png,1,1057
bounding_box_train/0067_c2_637.png,2,67
bounding_box_train/1253_c1_12207.png,1,1253
bounding_box_train/1184_c1_11525.png,1,1184
bounding_box_train/1429_c2_13767.png,2,1429
bounding_box_train/0901_c1_8741.png,1,901
bounding_box_train/0431_c2_4194.png,2,431
bounding_box_train/0781_c2_7611.png,2,781
bounding_box_train/0507_c1_4941.png,1,507
bounding_box_train/0484_c2_4720.png,2,484
bounding_box_train/0637_c1_6197.png,1,637
bounding_box_train/0234_c2_2267.png,2,234
bounding_box_train/0868_c1_8415.png,1,868
bounding_box_train/0945_c1_9170.png,1,945
bounding_box_train/0493_c1_4803.png,1,493
bounding_box_train/0782_c1_7619.png,1,782
bounding_box_train/0878_c2_8521.png,2,878
bounding_box_train/1171_c1_11393.png,1,1171
bounding_box_train/1382_c2_13367.png,2,1382
bounding_box_train/0307_c2_2979.png,2,307
bounding_box_train/1284_c2_12522.png,2,1284
bounding_box_train/1053_c2_10244.png,2,1053
bounding_box_train/0538_c2_5250.png,2,538
bounding_box_train/1308_c1_12720.png,1,1308
bounding_box_train/0561_c2_5466.png,2,561
bounding_box_train/1356_c2_13126.png,2,1356
bounding_box_train/0760_c2_7406.png,2,760
bounding_box_train/0085_c1_809.png,1,85
bounding_box_train/0433_c2_4214.png,2,433
bounding_box_train/1035_c1_10057.png,1,1035
bounding_box_train/1158_c2_11274.png,2,1158
bounding_box_train/0994_c2_9658.png,2,994
bounding_box_train/0021_c1_192.png,1,21
bounding_box_train/0503_c1_4902.png,1,503
bounding_box_train/0012_c1_110.png,1,12
bounding_box_train/0514_c1_5008.png,1,514
bounding_box_train/0203_c2_1965.png,2,203
bounding_box_train/0895_c2_8687.png,2,895
bounding_box_train/1087_c1_10569.png,1,1087
bounding_box_train/0064_c2_611.png,2,64
bounding_box_train/0941_c1_9133.png,1,941
bounding_box_train/1281_c1_12486.png,1,1281
bounding_box_train/0283_c2_2747.png,2,283
bounding_box_train/0468_c2_4563.png,2,468
bounding_box_train/0478_c1_4655.png,1,478
bounding_box_train/1275_c1_12425.png,1,1275
bounding_box_train/0179_c2_1723.png,2,179
bounding_box_train/0434_c2_4224.png,2,434
bounding_box_train/1417_c1_13659.png,1,1417
bounding_box_train/0016_c1_145.png,1,16
bounding_box_train/1467_c1_14091.png,1,1467
bounding_box_train/0759_c2_7394.png,2,759
bounding_box_train/0533_c1_5194.png,1,533
bounding_box_train/0810_c2_7888.png,2,810
bounding_box_train/1447_c2_13919.png,2,1447
bounding_box_train/1235_c1_12034.png,1,1235
bounding_box_train/0619_c1_6020.png,1,619
bounding_box_train/0347_c1_3369.png,1,347
bounding_box_train/0198_c2_1911.png,2,198
bounding_box_train/1115_c1_10845.png,1,1115
bounding_box_train/0634_c2_6174.png,2,634
bounding_box_train/0088_c2_842.png,2,88
bounding_box_train/0604_c2_5878.png,2,604
bounding_box_train/1196_c1_11646.png,1,1196
bounding_box_train/0641_c1_6240.png,1,641
bounding_box_train/0919_c1_8918.png,1,919
bounding_box_train/0501_c1_4880.png,1,501
bounding_box_train/0658_c2_6411.png,2,658
bounding_box_train/0683_c1_6639.png,1,683
bounding_box_train/0897_c2_8705.png,2,897
bounding_box_train/1279_c2_12471.png,2,1279
bounding_box_train/1246_c2_12144.png,2,1246
bounding_box_train/0610_c1_5933.png,1,610
bounding_box_train/0257_c1_2491.png,1,257
bounding_box_train/0663_c1_6454.png,1,663
bounding_box_train/0362_c2_3522.png,2,362
bounding_box_train/0543_c2_5299.png,2,543
bounding_box_train/1086_c2_10566.png,2,1086
bounding_box_train/1020_c1_9909.png,1,1020
bounding_box_train/1120_c1_10898.png,1,1120
bounding_box_train/0765_c1_7450.png,1,765
bounding_box_train/0116_c1_1110.png,1,116
bounding_box_train/0737_c2_7175.png,2,737
bounding_box_train/1352_c2_13099.png,2,1352
bounding_box_train/1074_c2_10449.png,2,1074
bounding_box_train/0612_c2_5955.png,2,612
bounding_box_train/0875_c1_8485.png,1,875
bounding_box_train/0724_c2_7049.png,2,724
bounding_box_train/0531_c1_5176.png,1,531
bounding_box_train/1335_c2_12951.png,2,1335
bounding_box_train/0581_c1_5658.png,1,581
bounding_box_train/0050_c1_469.png,1,50
bounding_box_train/0305_c2_2958.png,2,305
bounding_box_train/1408_c2_13582.png,2,1408
bounding_box_train/1208_c1_11761.png,1,1208
bounding_box_train/0263_c1_2545.png,1,263
bounding_box_train/0274_c2_2657.png,2,274
bounding_box_train/0222_c2_2148.png,2,222
bounding_box_train/0937_c2_9102.png,2,937
bounding_box_train/1150_c2_11195.png,2,1150
bounding_box_train/0088_c1_836.png,1,88
bounding_box_train/1400_c1_13509.png,1,1400
bounding_box_train/0787_c2_7667.png,2,787
bounding_box_train/0201_c2_1944.png,2,201
bounding_box_train/0516_c1_5029.png,1,516
bounding_box_train/0137_c2_1320.png,2,137
bounding_box_train/1101_c1_10710.png,1,1101
bounding_box_train/0122_c1_1167.png,1,122
bounding_box_train/1203_c1_11715.png,1,1203
bounding_box_train/0430_c1_4181.png,1,430
bounding_box_train/0005_c1_42.png,1,5
bounding_box_train/0996_c2_9679.png,2,996
bounding_box_train/0144_c2_1390.png,2,144
bounding_box_train/1358_c1_13141.png,1,1358
bounding_box_train/0563_c2_5484.png,2,563
bounding_box_train/0114_c1_1092.png,1,114
bounding_box_train/0681_c1_6624.png,1,681
bounding_box_train/0833_c2_8090.png,2,833
bounding_box_train/0323_c2_3140.png,2,323
bounding_box_train/1180_c2_11492.png,2,1180
bounding_box_train/1130_c2_11000.png,2,1130
bounding_box_train/0359_c2_3497.png,2,359
bounding_box_train/0339_c2_3296.png,2,339
bounding_box_train/0852_c1_8257.png,1,852
bounding_box_train/1424_c1_13720.png,1,1424
bounding_box_train/1346_c2_13048.png,2,1346
bounding_box_train/0935_c2_9080.png,2,935
bounding_box_train/0794_c1_7734.png,1,794
bounding_box_train/1462_c2_14055.png,2,1462
bounding_box_train/1185_c1_11536.png,1,1185
bounding_box_train/0008_c1_69.png,1,8
bounding_box_train/0664_c1_6464.png,1,664
bounding_box_train/0986_c1_9573.png,1,986
bounding_box_train/0189_c2_1824.png,2,189
